S.No.,Code,Name,Branch,2020,2019,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR,links
629,E108,Sapthagiri College of Engineering Bangalore,CS-Computer Science,,,23715,0,50983,37926,63587,39715,31489,0,0,22458,0,0,23287,0,44368,21213,30277,32547,62006,0,66340,28052,0,0,https://www.sapthagiri.edu.in
630,E108,Sapthagiri College of Engineering Bangalore,EC-Electronics and Communication,,,49342,0,0,70668,0,129428,113236,0,0,47440,0,0,49336,0,0,46995,117720,87326,157400,0,160278,69969,0,0,https://www.sapthagiri.edu.in
631,E108,Sapthagiri College of Engineering Bangalore,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181869,0,0,0,0,0,0,0,0,https://www.sapthagiri.edu.in
632,E108,Sapthagiri College of Engineering Bangalore,IS-Information Science,,,42797,79270,0,50816,0,59020,57661,0,0,28178,0,47568,29564,0,0,28050,46269,47232,78048,0,97574,38007,0,0,https://www.sapthagiri.edu.in
633,E108,Sapthagiri College of Engineering Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127315,0,0,0,0,0,0,0,0,https://www.sapthagiri.edu.in
634,E109,City Engineering College Bangalore,AI-Artificial Intelligence,,,114202,0,0,143296,0,0,103084,0,0,90457,0,0,91223,0,0,89869,0,0,172798,0,0,0,0,0,http://cityengineeringcollege.ac.in
635,E109,City Engineering College Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cityengineeringcollege.ac.in
636,E109,City Engineering College Bangalore,CS-Computer Science,,,106545,0,0,94089,124788,0,76620,0,181386,77841,0,0,94352,0,128321,68818,87569,121728,150941,178953,0,112995,0,0,http://cityengineeringcollege.ac.in
637,E109,City Engineering College Bangalore,EC-Electronics and Communication,,,0,0,0,179581,0,0,172227,0,0,0,0,0,0,0,0,167154,0,0,0,0,0,0,0,0,http://cityengineeringcollege.ac.in
638,E109,City Engineering College Bangalore,IS-Information Science,,,88136,0,0,120583,0,0,0,0,0,78997,0,136676,0,0,0,78723,0,131546,128560,0,0,124994,0,0,http://cityengineeringcollege.ac.in
639,E109,City Engineering College Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cityengineeringcollege.ac.in
640,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173244,0,0,0,0,0,0,0,0,https://www.svcengg.edu.in
641,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",AI-Artificial Intelligence,,,0,0,0,71505,0,113795,71110,0,0,58278,0,0,59418,0,0,50276,0,100264,170731,0,0,71242,0,0,https://www.svcengg.edu.in
642,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CS-Computer Science,,,48902,0,67998,60043,120762,91212,48689,0,0,44909,0,0,61270,0,81211,41155,77033,57654,94235,0,130162,67995,0,0,https://www.svcengg.edu.in
643,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",EC-Electronics and Communication,,,168588,0,0,174860,0,0,150350,0,0,130150,0,0,174925,0,0,127545,163880,164203,177813,0,0,172781,0,0,https://www.svcengg.edu.in
644,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IS-Information Science,,,49428,0,0,82390,0,107254,60957,0,175598,47519,0,0,63049,0,0,47374,89551,72621,97710,0,0,0,0,0,https://www.svcengg.edu.in
645,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111952,0,0,0,0,0,0,0,0,https://www.svcengg.edu.in
646,E112,Sri Krishna Institute of Technology Bangalore,AI-Artificial Intelligence,,,148079,0,0,108259,0,0,163529,0,0,0,0,0,0,0,0,81462,0,103104,0,0,0,138664,0,0,https://www.skit.org.in
647,E112,Sri Krishna Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.skit.org.in
648,E112,Sri Krishna Institute of Technology Bangalore,CS-Computer Science,,,56612,0,0,83270,0,107469,87402,0,0,59606,0,0,73422,0,125801,55219,81927,85596,121247,0,0,87730,0,0,https://www.skit.org.in
649,E112,Sri Krishna Institute of Technology Bangalore,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168773,0,0,0,0,0,0,0,0,https://www.skit.org.in
650,E112,Sri Krishna Institute of Technology Bangalore,IS-Information Science,,,89148,0,0,91485,0,0,103785,0,0,0,0,144129,63819,0,0,63447,113416,88684,95779,0,0,0,0,0,https://www.skit.org.in
651,E112,Sri Krishna Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.skit.org.in
652,E113,Sambhram Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sambhramit.com
653,E113,Sambhram Institute of Technology Bangalore,CS-Computer Science,,,100487,0,149561,107361,0,125605,96070,0,162968,76096,0,0,87176,0,143565,67487,129671,87360,150682,0,0,97187,0,0,https://sambhramit.com
654,E113,Sambhram Institute of Technology Bangalore,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183089,0,0,0,0,0,0,0,0,https://sambhramit.com
655,E113,Sambhram Institute of Technology Bangalore,IS-Information Science,,,132356,0,0,110282,0,0,126335,0,0,88286,0,0,90795,0,0,86920,0,95653,181301,0,0,0,0,0,https://sambhramit.com
656,E113,Sambhram Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sambhramit.com
657,E114,G M Institute of Technology Davanagere,AI-Artificial Intelligence,,,43040,0,0,65145,0,0,45965,0,0,41742,0,0,40926,0,0,40861,56902,49165,107185,0,0,0,0,0,https://www.gmit.ac.in
658,E114,G M Institute of Technology Davanagere,BS-Bsc Honors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.gmit.ac.in
659,E114,G M Institute of Technology Davanagere,BT-Bio Technology,,,112086,0,0,161723,0,0,100567,0,0,109003,0,0,82742,0,0,82481,102000,127095,133140,0,0,104314,0,0,https://www.gmit.ac.in
660,E114,G M Institute of Technology Davanagere,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178183,0,0,0,0,0,0,0,0,https://www.gmit.ac.in
661,E114,G M Institute of Technology Davanagere,CS-Computer Science,,,26680,0,0,35393,40681,50705,37443,0,65462,41412,0,0,28649,0,36431,26643,32651,35227,68509,0,78528,41270,0,0,https://www.gmit.ac.in
662,E114,G M Institute of Technology Davanagere,EC-Electronics and Communication,,,85945,0,0,73032,0,0,57170,0,0,45672,0,0,44915,71064,67478,44371,57562,65920,106979,0,141405,69464,0,0,https://www.gmit.ac.in
663,E114,G M Institute of Technology Davanagere,EE-Electrical and Electronics,,,98726,0,0,157563,0,0,151457,0,0,172643,0,0,108860,0,0,89629,0,104011,163519,0,0,0,0,0,https://www.gmit.ac.in
664,E114,G M Institute of Technology Davanagere,IS-Information Science,,,44850,0,0,38439,0,103951,39821,0,150278,41992,0,55450,33290,0,0,33103,0,41471,95759,0,0,0,0,0,https://www.gmit.ac.in
665,E114,G M Institute of Technology Davanagere,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176224,0,0,0,0,0,0,0,0,https://www.gmit.ac.in
666,E114,G M Institute of Technology Davanagere,RA-Robotics and Automation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181706,0,0,0,0,0,0,0,0,https://www.gmit.ac.in
667,E115,"S J B Institute of Technology Kengeri,Bangalore",BS-Bsc Honors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172562,0,0,0,0,0,0,0,0,https://sjbit.edu.in
668,E115,"S J B Institute of Technology Kengeri,Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162635,0,0,0,0,0,0,0,0,https://sjbit.edu.in
669,E115,"S J B Institute of Technology Kengeri,Bangalore",CS-Computer Science,,,32589,0,49074,28022,32261,36468,30005,0,0,16495,0,0,21943,0,29927,15427,25555,24200,47433,93417,55268,35010,0,0,https://sjbit.edu.in
670,E115,"S J B Institute of Technology Kengeri,Bangalore",EC-Electronics and Communication,,,41175,0,0,55969,0,100507,116852,0,0,34965,0,53227,39269,66535,0,33878,53788,44254,93199,0,148782,36734,0,0,https://sjbit.edu.in
671,E115,"S J B Institute of Technology Kengeri,Bangalore",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182389,0,0,0,0,0,0,0,0,https://sjbit.edu.in
672,E115,"S J B Institute of Technology Kengeri,Bangalore",IS-Information Science,,,34330,0,0,31970,0,43201,40697,0,0,21790,0,0,22613,0,0,19949,42664,30118,74506,0,103443,39551,0,61740,https://sjbit.edu.in
673,E115,"S J B Institute of Technology Kengeri,Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176201,0,0,0,0,0,0,0,0,https://sjbit.edu.in
674,E116,R.L.Jalappa Institute of Technology Bangalore Rural Dist,CS-Computer Science,,,85796,0,0,102352,0,0,104809,0,0,25319,0,0,80800,0,0,67146,26155,92276,168303,0,0,81114,0,0,https://rljit.in
675,E116,R.L.Jalappa Institute of Technology Bangalore Rural Dist,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179776,0,0,0,0,0,0,0,0,https://rljit.in
676,E116,R.L.Jalappa Institute of Technology Bangalore Rural Dist,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://rljit.in
677,E118,RNS Institute of Technology Bangalore,AI-Artificial Intelligence,,,23210,0,31662,28803,0,100680,27626,0,0,18828,0,0,24686,38582,38011,16719,31490,28061,82902,0,118082,64840,0,0,https://www.rnsit.ac.in
678,E118,RNS Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176339,0,0,0,0,0,0,0,0,https://www.rnsit.ac.in
679,E118,RNS Institute of Technology Bangalore,CS-Computer Science,,,11542,0,0,12590,27682,16356,16702,0,35326,8553,0,17087,9638,0,17973,7886,13756,15253,34735,57165,72032,24613,0,0,https://www.rnsit.ac.in
680,E118,RNS Institute of Technology Bangalore,DS-Computer Science with Data Science,,,23638,0,0,19722,0,51475,26661,0,0,15865,0,0,21757,0,0,13644,27623,30638,61087,0,0,0,0,0,https://www.rnsit.ac.in
681,E118,RNS Institute of Technology Bangalore,EC-Electronics and Communication,,,38963,0,139831,33698,39654,55229,72776,0,0,21956,0,0,24111,0,35142,19946,34775,34360,78814,0,105201,51668,0,0,https://www.rnsit.ac.in
682,E118,RNS Institute of Technology Bangalore,EE-Electrical and Electronics,,,166813,0,0,158484,0,0,140204,0,0,84775,0,0,154343,0,0,67852,0,123017,165044,0,0,0,0,0,https://www.rnsit.ac.in
683,E118,RNS Institute of Technology Bangalore,EI-Electronics and Instrumentation,,,0,0,0,0,0,0,109776,0,0,125752,0,0,180518,0,0,105723,167345,165812,121662,0,0,0,0,0,https://www.rnsit.ac.in
684,E118,RNS Institute of Technology Bangalore,IS-Information Science,,,16045,0,0,18874,42117,20783,24455,0,63031,12439,0,21055,12706,0,0,11770,20321,20534,50007,64351,62143,29455,0,34318,https://www.rnsit.ac.in
685,E118,RNS Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164309,0,0,0,0,0,0,0,0,https://www.rnsit.ac.in
686,E119,"K C T Engineering College Roza(B),Gulbarga",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://kctengineering.edu.in
687,E119,"K C T Engineering College Roza(B),Gulbarga",CS-Computer Science,,,0,0,0,145494,0,0,107312,0,0,0,0,0,0,0,0,106576,0,115918,181625,0,0,0,0,0,https://kctengineering.edu.in
688,E119,"K C T Engineering College Roza(B),Gulbarga",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178188,0,0,0,0,0,0,0,0,https://kctengineering.edu.in
689,E119,"K C T Engineering College Roza(B),Gulbarga",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://kctengineering.edu.in
690,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178938,0,0,0,0,0,0,0,0,https://jvitedu.in
691,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,CS-Computer Science,,,119907,0,0,143088,0,0,122873,0,0,78521,0,0,80227,0,0,77815,0,119871,150726,0,0,0,0,0,https://jvitedu.in
692,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181538,0,0,0,0,0,0,0,0,https://jvitedu.in
693,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162831,0,0,0,0,0,0,0,0,https://jvitedu.in
694,E121,Vivekananada College of Engineering Technology D K DIST,AI-Artificial Intelligence,,,130689,0,0,0,0,0,177973,0,0,92930,0,0,99419,0,0,89123,154283,139300,165701,0,0,105171,0,0,https://vcetputtur.ac.in
695,E121,Vivekananada College of Engineering Technology D K DIST,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148575,0,0,0,0,0,0,0,0,https://vcetputtur.ac.in
696,E121,Vivekananada College of Engineering Technology D K DIST,CS-Computer Science,,,99663,0,0,82100,0,82779,91082,0,0,62641,0,0,72090,0,97542,43640,50856,52700,158743,0,0,109753,0,0,https://vcetputtur.ac.in
697,E121,Vivekananada College of Engineering Technology D K DIST,DS-Computer Science and Data Science,,,0,0,0,121456,0,122980,107487,0,0,149496,0,0,97137,0,0,68208,0,93602,0,0,0,93922,0,0,https://vcetputtur.ac.in
698,E121,Vivekananada College of Engineering Technology D K DIST,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175407,0,0,0,0,0,0,0,0,https://vcetputtur.ac.in
699,E121,Vivekananada College of Engineering Technology D K DIST,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122510,0,0,0,0,0,0,0,0,https://vcetputtur.ac.in
700,E123,Canara Engineering College Bantwal DK DIST,AI-Artificial Intelligence,,,76387,0,0,81777,0,0,81048,0,0,106386,0,0,83777,0,0,73974,0,147595,0,0,0,0,0,0,https://www.canaraengineering.in
701,E123,Canara Engineering College Bantwal DK DIST,CB-Computer Science and System Bus,,,125018,0,0,179907,0,0,117285,0,0,0,0,0,152220,0,0,93670,0,98052,0,0,0,0,0,0,https://www.canaraengineering.in
702,E123,Canara Engineering College Bantwal DK DIST,CD-Computer Science and Design,,,98224,0,0,181871,0,0,127921,0,0,0,0,0,92939,0,0,86268,93605,129670,0,0,0,0,0,0,https://www.canaraengineering.in
703,E123,Canara Engineering College Bantwal DK DIST,CS-Computer Science,,,46432,0,0,47981,50613,54964,41958,0,0,53469,0,0,37358,0,53589,36954,37177,44067,168616,0,0,80681,0,0,https://www.canaraengineering.in
704,E123,Canara Engineering College Bantwal DK DIST,EC-Electronics and Communication,,,105275,0,0,108528,0,0,170040,0,0,78230,0,0,95926,0,0,67671,0,146796,0,0,0,0,0,0,https://www.canaraengineering.in
705,E123,Canara Engineering College Bantwal DK DIST,IS-Information Science,,,0,0,166818,62514,0,0,0,0,0,0,0,0,52428,0,0,50591,55144,55244,0,0,0,152071,0,0,https://www.canaraengineering.in
706,E123,Canara Engineering College Bantwal DK DIST,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.canaraengineering.in
707,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",BM-Bio medical,,,0,0,0,113273,0,0,95081,0,0,108054,0,0,127531,0,0,92366,0,177997,0,0,0,0,0,0,https://www.rgit.ac.in
708,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.rgit.ac.in
709,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CS-Computer Science,,,72753,0,0,93842,0,127665,71102,0,0,63844,0,0,65884,0,81889,62971,88487,79134,93847,0,156546,85495,0,0,https://www.rgit.ac.in
710,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172379,0,0,0,0,0,0,0,0,https://www.rgit.ac.in
711,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161200,0,0,0,0,0,0,0,0,https://www.rgit.ac.in
712,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.rgit.ac.in
713,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",AI-Artificial Intelligence,,,19235,0,0,14572,0,22476,24561,0,0,10932,0,0,9161,0,0,7449,33846,15889,43681,0,93085,41485,0,0,https://bmsit.ac.in
714,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",CE-Civil,,,0,0,0,180990,0,0,0,0,0,98647,0,0,134647,0,0,92538,0,138327,122611,0,0,0,0,0,https://bmsit.ac.in
715,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",CS-Computer Science,,,5863,0,18891,11126,25112,17218,8604,0,40100,5855,0,0,7784,0,12594,5231,15176,11741,24759,41372,35854,19774,0,0,https://bmsit.ac.in
716,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",EC-Electronics and Communication,,,19580,0,0,23648,136031,38689,28532,0,57447,18115,0,25747,17290,0,0,14001,40616,24089,48978,100426,162044,40888,0,47773,https://bmsit.ac.in
717,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",EE-Electrical and Electronics,,,64708,0,0,35182,0,0,66418,0,0,50089,0,0,29363,0,0,25007,78068,48065,56042,0,0,95824,0,0,https://bmsit.ac.in
718,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",ET-Electronics and Telecommunication,,,51638,0,0,50088,0,0,0,0,0,33413,0,0,41660,0,0,24125,0,85672,85923,0,121440,54240,0,0,https://bmsit.ac.in
719,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",IS-Information Science,,,20210,0,26414,16104,0,22083,20742,0,0,9574,0,0,8786,0,15780,8291,21857,15420,38541,0,65810,26724,0,0,https://bmsit.ac.in
720,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",ME-Mechanical,,,74332,0,0,69683,0,0,66433,0,0,116798,0,0,74762,0,0,47167,0,76354,61328,0,0,0,0,0,https://bmsit.ac.in
721,E127,M S Engineering College Bangalore Urban,AI-Artificial Intelligence,,,177557,0,0,149575,0,0,142829,0,0,0,0,0,0,0,0,134081,0,0,0,0,0,0,0,0,https://www.msec.ac.in
722,E127,M S Engineering College Bangalore Urban,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.msec.ac.in
723,E127,M S Engineering College Bangalore Urban,CS-Computer Science,,,127700,0,0,124743,0,150523,96217,0,0,92690,0,0,107972,0,145878,89404,126940,136284,169069,0,0,104873,0,0,https://www.msec.ac.in
724,E127,M S Engineering College Bangalore Urban,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145558,0,0,0,0,0,0,0,0,https://www.msec.ac.in
725,E127,M S Engineering College Bangalore Urban,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.msec.ac.in
726,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180749,0,0,0,0,0,0,0,0,http://sharnbasvauniversity.edu.in
727,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CS-Computer Science,,,58487,0,0,45105,0,0,35453,0,0,56671,0,0,30315,0,0,29687,42959,61086,61857,0,94883,0,0,0,http://sharnbasvauniversity.edu.in
728,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EC-Electronics and Communication,,,0,0,0,165124,0,0,101820,0,0,157763,0,0,90548,0,0,56397,0,161615,106450,0,0,0,0,0,http://sharnbasvauniversity.edu.in
729,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EE-Electrical and Electronics,,,0,0,0,129883,0,0,0,0,0,0,0,0,0,96713,0,88062,0,0,113862,0,0,152848,0,0,http://sharnbasvauniversity.edu.in
730,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EG-Energy Engineering,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sharnbasvauniversity.edu.in
731,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sharnbasvauniversity.edu.in
732,E129,St. Joseph Engineering College Mangalore,AI-Artificial Intelligence,,,29953,0,0,26263,0,0,47496,0,0,33799,0,0,29972,0,0,22340,48443,44389,170603,0,0,98644,0,0,https://www.sjec.ac.in
733,E129,St. Joseph Engineering College Mangalore,BS-Bsc Honors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157587,0,0,0,0,0,0,0,0,https://www.sjec.ac.in
734,E129,St. Joseph Engineering College Mangalore,CB-Computer Science and System Bus,,,29969,0,0,39906,0,60506,31593,0,0,40798,0,0,31499,0,0,28182,55663,43209,128461,0,0,0,0,0,https://www.sjec.ac.in
735,E129,St. Joseph Engineering College Mangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155557,0,0,0,0,0,0,0,0,https://www.sjec.ac.in
736,E129,St. Joseph Engineering College Mangalore,CS-Computer Science,,,39928,0,50280,30327,53299,31785,23768,0,31097,19723,0,0,21838,0,31127,17934,32411,22199,129139,0,0,42070,0,0,https://www.sjec.ac.in
